"","V1"
"inaug_HerbertHoover_1_119",7
"inaug_HerbertHoover_1_120",7
"inaug_HerbertHoover_1_121",5
"inaug_HerbertHoover_1_122",9
"inaug_HerbertHoover_1_123",3
"inaug_HerbertHoover_1_124",3
"inaug_HerbertHoover_1_125",3
"inaug_HerbertHoover_1_126",3
"inaug_HerbertHoover_1_127",3
"inaug_HerbertHoover_1_128",3
"inaug_HerbertHoover_1_129",2
"inaug_HerbertHoover_1_130",8
"inaug_HerbertHoover_1_131",8
"inaug_HerbertHoover_1_132",8
"inaug_HerbertHoover_1_133",11
"inaug_HerbertHoover_1_134",11
"inaug_HerbertHoover_1_135",14
"inaug_HerbertHoover_1_136",3
"inaug_HerbertHoover_1_137",9
"inaug_HerbertHoover_1_138",3
"inaug_HerbertHoover_1_139",3
"inaug_HerbertHoover_1_140",3
"inaug_HerbertHoover_1_141",3
"inaug_HerbertHoover_1_142",11
"inaug_HerbertHoover_1_143",11
"inaug_HerbertHoover_1_144",11
"inaug_HerbertHoover_1_145",15
"inaug_HerbertHoover_1_146",11
"inaug_HerbertHoover_1_147",15
"inaug_HerbertHoover_1_148",15
"inaug_HerbertHoover_1_149",15
"inaug_HerbertHoover_1_150",11
"inaug_HerbertHoover_1_151",4
"inaug_HerbertHoover_1_152",14
"inaug_HerbertHoover_1_153",14
"inaug_HerbertHoover_1_154",15
"inaug_HerbertHoover_1_155",15
"inaug_HerbertHoover_1_156",15
"inaug_HerbertHoover_1_157",9
"inaug_HerbertHoover_1_158",11
"inaug_HerbertHoover_1_159",14
"inaug_HerbertHoover_1_160",10
"inaug_HerbertHoover_1_161",10
"inaug_HerbertHoover_1_162",10
"inaug_HerbertHoover_1_163",10
"inaug_HerbertHoover_1_164",10
"inaug_HerbertHoover_1_165",3
"inaug_HerbertHoover_1_166",3
"inaug_HerbertHoover_1_167",5
"inaug_HerbertHoover_1_168",8
"inaug_HerbertHoover_1_169",6
"inaug_HerbertHoover_1_170",4
"inaug_HerbertHoover_1_171",3
"inaug_HerbertHoover_1_172",3
"inaug_HerbertHoover_1_173",3
"inaug_HerbertHoover_1_174",14
"inaug_HerbertHoover_1_175",3
"inaug_HerbertHoover_1_176",3
"inaug_HerbertHoover_1_177",3
